3.538234103,10.0959409
-7.044068751,21.54272341
-2.428092849,11.32663284
5.749649493,11.06612141
-3.894562948,23.66948484
-7.313678653,17.16792797
-12.31540741,28.78539039
0.942065704,19.99537533
4.239542859,9.525510694
-5.369662171,28.89543401
-4.152191879,18.98477064
3.865434618,17.96967436
2.306923825,13.69818519
4.727624964,9.797251067
-1.503382668,27.33011963
-4.718672316,17.55195776
-3.988662932,16.61546407
-2.165546952,11.24578446
-4.890990247,17.04665541
-4.626901056,20.3816509
9.034192653,19.72812653
-4.297771375,26.81583413
6.83228134,22.71277906
-6.236554003,20.92288586
-4.767910444,28.65962625
4.013306396,22.24340933
7.242392448,19.6966855
3.55168305,30.56180886
2.030890035,21.55619814
2.663667696,22.48146288
3.130193395,18.96231275
6.194134842,18.88371017
-5.284690829,21.43267978
-4.808193562,17.02644332
-4.002104913,23.91202997
-1.278870183,29.53548365
-10.63398446,22.45226763
2.775830603,20.74097702
-6.705163668,17.61259404
-6.035591152,21.49780764
-5.814445999,27.2964328
-6.475376115,22.95083262
-4.911128439,15.13548964
-5.646853727,21.21483833
-5.497096919,13.53424265
-4.286573927,19.54846348
-3.76235716,18.54235036
-5.955184999,21.46187503
-6.709624502,22.75544904
2.771344288,18.71078447
-0.537858377,27.51876583
0.284091045,29.07060549
3.414943091,13.54098001
-10.58762934,23.07210518
3.710813837,11.53099957
-5.394256936,19.15095896
0.722001801,23.72787534
-1.036374741,16.72775348
4.23506356,9.366059731
6.129383243,26.44977065
-4.741053718,18.96006697
-4.026747972,13.27822279
5.559686495,26.96405615
-3.598752815,12.57753687
0.986975103,29.95993762
5.725069574,11.24353867
4.013306396,22.64315963
-7.62764647,25.76031367
2.51110983,23.30117558
-6.807752471,26.52612745
1.110472741,29.12675019
5.780931491,20.21546258
-2.416873943,11.19862291
5.98422192,11.80498573
3.576338942,27.8870751
2.816206666,19.58439609
4.714195949,9.887082596
-4.946928167,19.37104621
-6.113752366,18.75120866
5.749649493,11.88807989
-4.69181368,18.71303026
-5.472506353,20.81284224
-4.763434396,15.0860823
-3.856471854,24.05126884
-6.086955514,21.60560548
2.816206666,18.61421558
-3.773561829,23.48982179
5.903808228,11.50854168
-7.024008782,26.19824237
-3.717537051,16.79288134
4.400780126,14.66387412
-1.016165889,12.74597099
-7.059670349,21.26649146
-4.481385746,27.61758052
-0.075233883,24.22644032
3.657026294,19.70342286
-5.537333835,22.25688406
4.203707742,9.779284762
0.798351874,25.18539188
-8.656950163,28.78763617
-6.680628351,23.24278508
0.320023156,10.67535426
-4.503774626,17.70916293
5.861362953,10.14983982
-1.108227373,29.0301813
-5.497096919,15.03892075
8.014777753,13.98789187
6.515540813,22.18052726
-4.69181368,26.30828599
5.821148661,10.20149295
-7.057441581,23.79974056
-11.38349557,26.83829201
-2.286727969,11.25027604
6.203065476,24.75644634
4.658238933,9.934244148
-4.326883969,20.31652304
3.426152028,19.44291143
-7.583125826,23.43367708
-3.715295985,24.06249778
-4.490341381,14.76493459
-3.056190362,17.43966835
1.649303619,17.24428477
7.985866656,13.466869
