"lat","lon"
-7.29808576452181,24.2983055413279
-2.84985231723149,17.6283145567405
0.616456969825039,29.1492080755733
-3.70409057216775,16.8018644953505
6.22985646843955,19.6944397102154
8.35488284891681,13.1928828414003
-3.92817130624621,24.5812748558256
-3.13019339462848,16.9590696700714
1.4562368458519,24.6643690196066
2.81396358814892,23.7031716655987
9.3290551770325,14.1181475840434
0.984729647538311,19.9729174482924
-3.48891963487971,21.796497475055
4.19698847409066,19.8965606491422
2.43706790673166,19.1891373628981
-4.08499222688547,23.9928783447273
-2.63450364912751,13.0581355487824
-4.4343668708762,16.4133431349688
2.53130235825752,21.8301842982095
5.34953844264664,10.7247615982819
4.66943069441146,9.1055482986565
4.80371777757225,14.7941298353434
-4.86861376670652,13.5230137083142
-8.35710479637971,28.9807739598009
-3.6928850174126,17.0107227989083
5.99538955670871,25.6772195024514
-1.39112909587601,16.1865185257286
-4.96930201520092,16.4762252048572
6.87241677311473,20.5433476537083
-8.8899985937343,27.6804625860379
-11.2271385733491,27.8354219725485
3.86319393601758,23.7997405586416
-4.72986310750843,18.5737913932763
5.79880614282406,25.3066644477521
-4.07379173511015,27.4828332235316
-6.86572776898086,17.2420389845691
8.75684596447308,14.2259454181378
-9.15837516560536,28.4664884596425
-5.24443716617105,28.8550098200242
7.48739087946004,11.9846487842596
-5.5574512674834,22.3040456105826
-5.66696738784177,14.8772239991244
2.36750966108633,21.5000534312956
-3.84078678820246,16.4425383817027
4.20594748560177,19.7865170268376
-4.02450772442757,16.0270675627974
-3.32975092749287,23.6200775018177
-0.935329243901049,9.31440660221429
-6.91254881830443,23.1327414601828
5.90604210014549,25.4616238342627
-10.6339844576835,27.3099075313386
-5.48368400874602,16.1303738204712
3.16158704868276,26.8854535595921
2.84088023932037,18.6187071574822
-10.3667949974953,22.6431596303377
-5.00509859026624,13.475852155898
-2.32936332781274,15.3892637110726
-3.96177831075913,19.0611274349111
2.54476386940936,19.3957498782456
-7.18669225018169,21.8795916388361
-1.03862016073761,29.214335933672
-6.58247481924926,22.7352369469599
6.92592541040681,20.435549819614
-7.25798727210806,17.639543497792
-2.54476386940936,26.6294337036181
4.31792636686173,22.5241328551919
-7.47180412355544,24.9069141463189
5.87476707369661,10.0465335587717
8.28599621695687,21.1025489180727
2.63226023253564,21.8548879685228
1.9927351684771,19.1936289393187
