"lat","lon"
-2.99788134167653,27.2268133675575
4.73433937359246,10.3047992029561
-3.32078289928692,28.4125895425953
0.935329243901049,19.8067291207303
-0.715264966025861,10.4507754366255
-3.92369026978487,21.4596292435102
-0.0190891994343838,21.0149631778711
-3.20419120057003,13.1322465597223
-3.5449586009116,21.7605648636903
-1.78174570438248,19.3755377843529
-6.73861892762567,26.9977429701071
5.02299614421159,12.8245735749113
-2.29121596142412,27.4513921885874
-5.24667354907114,13.9474676800607
-1.36643257821914,22.5510823137154
-3.25576227263729,25.3897586115331
1.22498413372289,23.2899466349037
-8.60366153700476,26.3082859895453
-0.746703441803072,19.5304971708635
1.26090828974114,20.0605031884941
3.47546978374889,14.99400498606
-5.20865395238037,21.0127173896608
0.37392108272722,18.8657438606151
5.07892282535485,12.7796578107053
-3.61220087369367,26.2431581314467
1.0318838958636,20.2132167867944
0.56480658716105,21.0172089660814
-2.928354991446,22.667863300651
0.982484190250447,29.0279355122172
4.22834456319746,21.585393383287
2.95078332285046,18.5805287579072
4.85966296612653,9.35033921357907
-4.09395250774043,26.6900699852961
1.95233493523061,23.0676136020842
-0.0819712417126175,10.3811560021062
-2.47296753707535,27.6490215510937
-0.865718412442627,28.733737256668
1.0880189917569,22.9575699797795
-0.465995916075916,14.7222646126138
2.79826192088448,21.8212011453683
1.36418742759023,21.450646090669
-2.13861650240615,24.3140260588
4.30448976508787,16.5772856743206
-1.3260195491618,9.07635305192261
-0.636667855074685,10.071237229085
3.9550570187002,15.7665561304027
-0.142607404112424,20.9633100490342
-0.72424741006614,9.49406965903819
3.05619036199884,21.4326797849866
4.51944643218659,12.3192712275941
-2.9148977768078,27.8399135489691
4.54631159649128,10.1835266395999
1.44950164715572,25.2729776245976
-0.874700529195812,18.6344276749543
-3.4866780063721,23.1057920016592
-3.61892482851443,12.8919472212203
-2.8206928094434,26.8607498892788
1.72787206661182,25.854636771065
3.3230249139827,23.5122796677233
-4.28657392723379,26.1802760615583
-4.8887526322084,12.0071066663626
-0.636667855074685,10.5967516702949
3.06516070082742,26.6316794918284
3.02255092535544,10.8415425852175
2.28672796882903,27.2402880968193
3.04721994818625,21.5314944662398
-3.1100112625369,13.8711108809106
-2.22389461101679,18.5805287579072
