"lat","lon"
-3.78476635224567,23.5055423030924
4.23282390115325,19.8471533085157
-4.56422114995168,19.3620630550911
-6.00655696448862,22.0906957306042
-3.21540252569477,23.8266900171652
4.01106611140608,11.477100648732
1.05209264731831,29.6365441172082
4.52168523399057,9.58390118745014
-3.45753635075276,23.5953738315044
4.75000607663036,9.76356424427405
3.5830631616877,10.1273819343425
-4.19250892977128,27.0359213696821
-4.49481915671863,17.3678031243458
-2.87901108629116,17.5542035458006
-3.02479358703868,16.5391072747455
0.15832786732544,29.0526391825305
2.06679967406971,22.9171457919941
-5.33835830761056,19.1105347755377
-2.8677962630179,23.3101587287964
-5.58203830639347,15.7800308596645
-4.64704699432783,19.4631235245546
4.17907014288466,25.0888229913531
-5.05431568021732,13.4331821799023
4.0760318459543,18.218956856049
0.537858376552621,24.4375444103664
-5.70942725623806,16.6963124494665
-3.55392452178301,23.2607513881699
-4.84847429824242,16.880467082711
-7.34263542934129,22.7891358640071
-4.25969938365747,24.9608130633661
-4.00210491316663,17.4800925348607
-4.25298060082621,19.6966854984257
2.53803313135747,19.1105347755377
5.99092252956544,11.5489658714616
-4.94692816737336,13.5903873546232
-10.1590685846943,24.2331776832292
0.973502346041953,23.5841448904529
-4.20594748560177,27.2200760029266
3.21316027051541,18.6838350155809
1.105982004425,19.7079144394772
0.820807513926515,29.3782784730238
0.281845283711952,29.0122149947451
-2.99339590292577,16.42232628781
-3.8542311477078,23.2270645650154
2.36750966108633,19.4496487952928
-4.74329181884647,19.3351135965675
4.17459049603708,9.78377633816674
-4.45899618084418,21.2799661866863
-4.40973673985056,28.5316163177412
-4.06707136516497,24.4981806920445
-3.56289035551673,23.6874511481266
0.443538741524377,25.0888229913531
-5.36295433500574,23.0384183553503
-5.03641898730455,22.8879505452603
-1.81541593083671,28.8572556082345
2.97769672287528,29.3109048267148
-3.71305491384299,23.7997405586416
-3.38804111041812,23.510033879513
-4.188029359779,17.617085615689
1.89846645046652,21.7605648636903
-1.31479358979895,28.8886966431787
2.89022579917069,21.1833972936435
-4.95364040128233,21.9649315908274
-3.47995308880154,23.6537643249721
3.68840275588139,18.2751015613065
-1.41807045651563,28.8886966431787
-0.519892836342176,28.9942486890627
2.30467985470638,27.6759710096173
-4.88203974418938,17.7181460851524
1.07454666196956,29.4905678835387
3.72650125562891,9.92076941899496
-4.89099024660365,13.2512733348681
-4.21490639409447,24.1366087901864
-3.22661372757844,23.7233837594914
-1.00718413665513,15.8227008356602
-5.51721571860985,16.4627504755954
3.08758621840507,19.9931295421851
-4.00658552455736,17.85064758956
-3.44856950696627,27.914024559909
-4.42093235544822,19.5731671468592
-2.9687256623064,17.4329309824445
2.84088023932037,23.6672390542339
1.90968919148189,30.2810853335639
0.775896111057979,29.2614974860883
4.01106611140608,25.7782799719148
-4.95364040128233,13.3343674986491
-4.60227746507769,22.8901963334706
-3.38804111041812,23.9591915215728
-5.48144849430753,17.0466554102731
-3.05170516445184,26.0365456160992
2.37648511694621,22.0727294249218
3.37234794247075,29.1155212524188
-4.40973673985056,26.9685477233732
4.21042695273904,18.2369231617314
-3.26473088637878,23.5504580672984
3.80493412942024,18.6681144981088
-4.05587062408492,23.9412252158904
0.598491674016119,29.2457769686162
4.62690105639989,9.76805582069465
-3.8587125536836,19.1037974109068
-4.03570889916732,23.2382935060669
-3.64357890184309,26.674349467824
0.200997632555622,29.0009860536936
4.10963275777252,9.88483680763018
0.490698725262792,24.4914433274136
-3.58082176069636,23.7705453119077
-3.98418222272902,17.7406039672554
3.34320281660803,19.3620630550911
-4.82833422928642,19.2452820681556
